-3.934000000000000000e+03,-4.611000000000000000e+03,-3.174000000000000000e+03,4.802000000000000000e+03,-1.015700000000000000e+04,-8.910000000000000000e+02,-6.755000000000000000e+03,-8.594000000000000000e+03
-8.240000000000000000e+02,-1.996000000000000000e+03,-1.368600000000000000e+04,-4.734000000000000000e+03,-1.263300000000000000e+04,1.440000000000000000e+02,-8.081000000000000000e+03,-1.607600000000000000e+04
2.350000000000000000e+02,6.171000000000000000e+03,-5.286000000000000000e+03,5.000000000000000000e+01,-1.137200000000000000e+04,-3.509000000000000000e+03,-2.970000000000000000e+03,-1.434800000000000000e+04
-5.205000000000000000e+03,-7.539000000000000000e+03,-1.726000000000000000e+03,3.465000000000000000e+03,-5.423000000000000000e+03,-3.482000000000000000e+03,-7.760000000000000000e+02,-9.512000000000000000e+03
-6.486000000000000000e+03,6.462000000000000000e+03,-8.299000000000000000e+03,-6.997000000000000000e+03,-8.212000000000000000e+03,-1.231900000000000000e+04,-5.273000000000000000e+03,-7.620000000000000000e+03
-8.930000000000000000e+02,9.999000000000000000e+03,-5.444000000000000000e+03,-1.030900000000000000e+04,-9.515000000000000000e+03,-7.740000000000000000e+03,-4.669000000000000000e+03,-1.527700000000000000e+04
-3.900000000000000000e+02,-5.208000000000000000e+03,-7.760000000000000000e+02,3.934000000000000000e+03,-6.664000000000000000e+03,-7.502000000000000000e+03,-3.447000000000000000e+03,-1.066200000000000000e+04
2.333000000000000000e+03,3.610000000000000000e+02,-4.474000000000000000e+03,1.757000000000000000e+03,-8.117000000000000000e+03,-1.776000000000000000e+03,-8.000000000000000000e+03,-1.302900000000000000e+04
-8.468000000000000000e+03,-4.261000000000000000e+03,-2.580000000000000000e+03,-7.264000000000000000e+03,-7.762000000000000000e+03,-1.971000000000000000e+03,4.541000000000000000e+03,-1.264200000000000000e+04
3.130000000000000000e+03,2.692000000000000000e+03,-1.783000000000000000e+03,-2.326000000000000000e+03,-5.604000000000000000e+03,-2.638000000000000000e+03,-6.841000000000000000e+03,-1.609000000000000000e+04
-1.708000000000000000e+03,-5.904000000000000000e+03,-9.283000000000000000e+03,-4.880000000000000000e+03,-7.701000000000000000e+03,6.264000000000000000e+03,-5.965000000000000000e+03,-7.237000000000000000e+03
-7.234000000000000000e+03,-7.052000000000000000e+03,-6.216000000000000000e+03,-3.465000000000000000e+03,-7.992000000000000000e+03,-1.060500000000000000e+04,3.976000000000000000e+03,-5.946000000000000000e+03
-9.509000000000000000e+03,-6.366000000000000000e+03,-1.359000000000000000e+03,-4.083000000000000000e+03,-6.366000000000000000e+03,-5.841000000000000000e+03,7.363000000000000000e+03,-6.248000000000000000e+03
