-1.144100000000000000e+04,-2.232500000000000000e+04,-1.252500000000000000e+04,1.218900000000000000e+04,-2.001000000000000000e+04,-5.787000000000000000e+03,-2.442100000000000000e+04,-2.237200000000000000e+04
4.269000000000000000e+03,-1.803200000000000000e+04,-2.010500000000000000e+04,-1.239400000000000000e+04,-1.633700000000000000e+04,-1.387000000000000000e+03,-1.894400000000000000e+04,-2.794000000000000000e+04
-2.858100000000000000e+04,1.686600000000000000e+04,-1.901300000000000000e+04,-2.171300000000000000e+04,-2.932000000000000000e+04,-2.542500000000000000e+04,-1.219400000000000000e+04,-1.943200000000000000e+04
-2.058200000000000000e+04,-2.317600000000000000e+04,-3.942000000000000000e+03,1.033300000000000000e+04,-2.091500000000000000e+04,-2.509000000000000000e+04,-6.864000000000000000e+03,-2.069000000000000000e+04
-2.830000000000000000e+03,5.680000000000000000e+02,-1.864300000000000000e+04,-1.575100000000000000e+04,-2.503300000000000000e+04,-1.778000000000000000e+04,-6.025000000000000000e+03,-2.395900000000000000e+04
-1.609700000000000000e+04,1.960600000000000000e+04,-1.731500000000000000e+04,-2.284700000000000000e+04,-2.577900000000000000e+04,-2.919900000000000000e+04,-1.839400000000000000e+04,-1.783200000000000000e+04
-6.230000000000000000e+03,-2.033900000000000000e+04,-1.790400000000000000e+04,2.304200000000000000e+04,-1.965500000000000000e+04,-2.487100000000000000e+04,-1.835900000000000000e+04,-1.960400000000000000e+04
-2.591800000000000000e+04,1.028500000000000000e+04,-1.446900000000000000e+04,-1.231900000000000000e+04,-2.736700000000000000e+04,-2.587800000000000000e+04,-1.491800000000000000e+04,-2.108400000000000000e+04
-2.534900000000000000e+04,-1.013700000000000000e+04,-2.636200000000000000e+04,-1.311000000000000000e+04,-1.912600000000000000e+04,9.200000000000000000e+01,8.604000000000000000e+03,-1.730200000000000000e+04
1.199000000000000000e+03,-4.055000000000000000e+03,-1.335200000000000000e+04,-1.939500000000000000e+04,-2.849200000000000000e+04,-2.305800000000000000e+04,-1.430600000000000000e+04,-1.982900000000000000e+04
-1.659700000000000000e+04,-1.857600000000000000e+04,-1.575100000000000000e+04,-6.680000000000000000e+03,-9.228000000000000000e+03,8.596000000000000000e+03,-1.624100000000000000e+04,-1.751100000000000000e+04
-2.172600000000000000e+04,-1.420800000000000000e+04,-1.727400000000000000e+04,-2.419200000000000000e+04,-2.205600000000000000e+04,-2.488100000000000000e+04,1.239500000000000000e+04,-2.621300000000000000e+04
-1.993600000000000000e+04,-1.757500000000000000e+04,-1.431300000000000000e+04,-1.997600000000000000e+04,-2.208400000000000000e+04,-2.667100000000000000e+04,1.683100000000000000e+04,-1.995100000000000000e+04
-2.254000000000000000e+04,-1.773400000000000000e+04,-1.433300000000000000e+04,-1.564700000000000000e+04,-2.008200000000000000e+04,-1.687200000000000000e+04,1.584100000000000000e+04,-1.992400000000000000e+04
-1.267300000000000000e+04,-1.640100000000000000e+04,3.145000000000000000e+03,8.558000000000000000e+03,-7.540000000000000000e+03,-9.275000000000000000e+03,-2.824500000000000000e+04,-1.609900000000000000e+04
-1.761700000000000000e+04,-2.101400000000000000e+04,-2.102100000000000000e+04,-1.333000000000000000e+04,1.843800000000000000e+04,-2.023700000000000000e+04,-2.200600000000000000e+04,-1.885400000000000000e+04
-1.720500000000000000e+04,-2.167800000000000000e+04,-8.506000000000000000e+03,-7.120000000000000000e+03,1.090100000000000000e+04,-1.529900000000000000e+04,-1.785900000000000000e+04,-2.038600000000000000e+04
-1.255000000000000000e+04,-6.004000000000000000e+03,-1.225500000000000000e+04,5.085000000000000000e+03,-2.450100000000000000e+04,-1.382100000000000000e+04,-2.071900000000000000e+04,-2.393900000000000000e+04
-1.700400000000000000e+04,-1.793600000000000000e+04,-2.347200000000000000e+04,-1.732700000000000000e+04,-1.604800000000000000e+04,-1.985300000000000000e+04,2.505500000000000000e+04,-2.371900000000000000e+04
